symbol,alert_date,alert_price,alert_vol,level,level_type,dist_pct,expiry,days_to_exp
ABEV3.SA,2023-08-03,14.630000114440918,0.014043055782149599,14.47,support,1.094,2023-09-15,43
ABEV3.SA,2023-09-20,13.470000267028809,0.010717885657148207,13.67,resistance,1.485,2023-10-20,30
ABEV3.SA,2023-11-03,13.289999961853027,0.017349050239494047,13.36,resistance,0.527,2023-12-15,42
ABEV3.SA,2023-11-07,13.569999694824219,0.015958527434509904,13.67,resistance,0.737,2023-12-15,38
ABEV3.SA,2023-11-09,13.40999984741211,0.01610973008321795,13.36,support,0.373,2023-12-15,36
ABEV3.SA,2023-11-14,13.699999809265137,0.01570307713265505,13.67,support,0.219,2023-12-15,31
ABEV3.SA,2023-11-21,13.4399995803833,0.014501306728638455,13.36,support,0.595,2023-12-15,24
ABEV3.SA,2023-11-22,13.569999694824219,0.014519708566066275,13.67,resistance,0.737,2023-12-15,23
ABEV3.SA,2023-11-24,13.390000343322754,0.014827680930331455,13.36,support,0.224,2023-12-15,21
ABEV3.SA,2023-11-27,13.579999923706055,0.014786033604546861,13.735,resistance,1.141,2023-12-15,18
ABEV3.SA,2023-11-29,13.300000190734863,0.014640364011325159,13.36,resistance,0.451,2023-12-15,16
ABEV3.SA,2023-11-30,13.6899995803833,0.01339322844392419,13.735,resistance,0.329,2023-12-15,15
ABEV3.SA,2023-12-08,14.3100004196167,0.014424808931514503,14.47,resistance,1.118,2024-01-19,42
ABEV3.SA,2024-01-16,13.350000381469727,0.01673421849261614,13.305,support,0.337,2024-02-16,31
ABEV3.SA,2024-02-06,13.229999542236328,0.007809704088905106,13.305,resistance,0.567,2024-03-15,38
ABEV3.SA,2024-02-27,13.3100004196167,0.00871507786465652,13.305,support,0.038,2024-03-15,17
ABEV3.SA,2024-03-01,12.4399995803833,0.017393637410491426,12.28,support,1.286,2024-04-19,49
ABEV3.SA,2024-03-22,12.40999984741211,0.018513097777035865,12.29,support,0.967,2024-04-19,28
ABEV3.SA,2024-04-30,12.149999618530273,0.010088755647357893,12.3,resistance,1.235,2024-05-17,17
ABEV3.SA,2024-05-07,12.600000381469727,0.009385437306986823,12.7,resistance,0.794,2024-06-21,45
ABEV3.SA,2024-05-08,12.170000076293945,0.011893434740747553,12.3,resistance,1.068,2024-06-21,44
ABEV3.SA,2024-05-14,12.15999984741211,0.010970270639499454,12.3,resistance,1.151,2024-06-21,38
ABEV3.SA,2024-06-04,11.6899995803833,0.011963560722852117,11.83,resistance,1.198,2024-07-19,45
ABEV3.SA,2024-07-16,11.699999809265137,0.006410100359766312,11.83,resistance,1.111,2024-08-16,31
ABEV3.SA,2024-08-07,12.510000228881836,0.011779623071364775,12.665,resistance,1.239,2024-09-20,44
ABEV3.SA,2024-08-08,12.359999656677246,0.012233320786689407,12.3,support,0.485,2024-09-20,43
ABEV3.SA,2024-08-13,12.569999694824219,0.012555621100190907,12.665,resistance,0.756,2024-09-20,38
ABEV3.SA,2024-09-03,12.800000190734863,0.013499822365934066,12.665,support,1.055,2024-10-18,45
ABEV3.SA,2024-09-10,13.239999771118164,0.00984427268418547,13.4,resistance,1.208,2024-10-18,38
ABEV3.SA,2024-09-20,12.760000228881836,0.0086551532407836,12.665,support,0.745,2024-10-18,28
ABEV3.SA,2024-10-03,13.399999618530273,0.013749301027623903,13.36,support,0.299,2024-11-15,43
ABEV3.SA,2024-10-21,12.829999923706055,0.012879987875398033,12.65,support,1.403,2024-11-15,25
ABEV3.SA,2024-10-31,12.640000343322754,0.008104488081835658,12.65,resistance,0.079,2024-11-15,15
ABEV3.SA,2024-11-21,12.390000343322754,0.010764708780218396,12.26,support,1.049,2024-12-20,29
ABEV3.SA,2024-11-22,12.680000305175781,0.012060572834265612,12.675,support,0.039,2024-12-20,28
ABEV3.SA,2024-11-28,12.399999618530273,0.012000843118692562,12.26,support,1.129,2024-12-20,22
ABEV3.SA,2024-11-29,12.729999542236328,0.01357953227186044,12.675,support,0.432,2024-12-20,21
ABEV3.SA,2024-12-03,13.850000381469727,0.017783545630851667,13.85,resistance,0,2025-01-17,45
ABEV3.SA,2024-12-11,13.800000190734863,0.020175598832574436,13.85,resistance,0.362,2025-01-17,37
ABEV3.SA,2024-12-16,12.84000015258789,0.024101185285505724,12.675,support,1.285,2025-01-17,32
ABEV3.SA,2024-12-20,12.229999542236328,0.026317732193093517,12.255,resistance,0.204,2025-01-17,28
ABEV3.SA,2025-01-02,11.600000381469727,0.025926298715800846,11.51,support,0.776,2025-02-21,50
ABEV3.SA,2025-01-15,11.390000343322754,0.016719714785599027,11.51,resistance,1.054,2025-02-21,37
ABEV3.SA,2025-02-04,10.899999618530273,0.01364198064295868,10.77,support,1.193,2025-03-21,45
ABEV3.SA,2025-02-27,12.319999694824219,0.017640963496201215,12.255,support,0.528,2025-03-21,22
ABEV3.SA,2025-03-05,12.779999732971191,0.019730026446706895,12.65,support,1.017,2025-04-18,44
ABEV3.SA,2025-03-19,13.680000305175781,0.020357092776797238,13.85,resistance,1.243,2025-04-18,30
ABEV3.SA,2025-04-07,13.180000305175781,0.015086741442287522,13.09,support,0.683,2025-05-16,39
ABEV3.SA,2025-04-17,14,0.014897442256586253,14.14,resistance,1,2025-05-16,29
ABEV3.SA,2025-04-29,14.510000228881836,0.014244601482445255,14.53,resistance,0.138,2025-05-16,17
ABEV3.SA,2025-05-02,14.119999885559082,0.016214192030660365,14.14,resistance,0.142,2025-06-20,49
ABEV3.SA,2025-05-08,14.369999885559082,0.012645773555471605,14.53,resistance,1.113,2025-06-20,43
ABEV3.SA,2025-05-09,14.279999732971191,0.012865605256209727,14.14,support,0.98,2025-06-20,42
ABEV3.SA,2025-05-15,14.40999984741211,0.010564873388583562,14.53,resistance,0.833,2025-06-20,36
ABEV3.SA,2025-05-19,14.319999694824219,0.010141472894568366,14.14,support,1.257,2025-06-20,32
ABEV3.SA,2025-06-25,13.149999618530273,0.009851956896090829,12.99,support,1.217,2025-07-18,23
ABEV3.SA,2025-07-16,13.680000305175781,0.012495619253954584,13.78,resistance,0.731,2025-08-15,30
ABEV3.SA,2025-07-23,13.59000015258789,0.012126676767671575,13.78,resistance,1.398,2025-08-15,23
ABEV3.SA,2025-07-28,13.0600004196167,0.01325539991030916,13,support,0.459,2025-08-15,18
ABEV3.SA,2025-10-03,11.869999885559082,0.010813834379434084,11.75,support,1.011,2025-11-21,49
ABEV3.SA,2025-11-03,12.90999984741211,0.014200728404347808,12.945,resistance,0.271,2025-12-19,46
ABEV3.SA,2025-11-11,13.59000015258789,0.014528098463519594,13.78,resistance,1.398,2025-12-19,38
ABEV3.SA,2025-12-04,13.949999809265137,0.011356578697381017,13.78,support,1.219,2026-01-16,43
ABEV3.SA,2025-12-22,13.119999885559082,0.015348786354294456,12.945,support,1.334,2026-01-16,25
ABEV3.SA,2025-12-26,13.720000267028809,0.017156889692521653,13.78,resistance,0.437,2026-01-16,21
ABEV3.SA,2026-01-14,14.199999809265137,0.016827411588452013,14.35,resistance,1.056,2026-02-20,37
ABEV3.SA,2026-01-21,14.3100004196167,0.016164107969572815,14.35,resistance,0.28,2026-02-20,30
ABEV3.SA,2026-02-24,16.579999923706055,0.014997577560180603,16.77,resistance,1.146,2026-03-20,24
ABEV3.SA,2026-03-20,14.470000267028809,0.01407218841882775,14.35,support,0.829,2026-04-17,28
ABEV3.SA,2026-04-24,14.5,0.01395143590378043,14.34,support,1.103,2026-05-15,21
ABEV3.SA,2026-05-05,16.649999618530273,0.03490139042707178,16.77,resistance,0.721,2026-06-19,45
ABEV3.SA,2026-05-07,16.40999984741211,0.035970363310254556,16.34,support,0.427,2026-06-19,43
ABEV3.SA,2026-05-20,16.219999313354492,0.03559824686543853,16.34,resistance,0.74,2026-06-19,30
